web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,description,brand,image_url-src
"1769348839-584","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=7","Pc Portable Asus Expertbook P1403CVA Intel Core 5 210H 8Go 512Go SSD","https://spacenet.tn/pc-portable-tunisie/96585-pc-portable-asus-expertbook-p1403cva-intel-core-5-210h-8go-512go-ssd.html","Pc Portable Asus Expertbook P1403CVA Intel Core 5 210H 8Go 512Go SSD","1 749,000 DT","Pc Portable Asus Expertbook P1403CVA  - Ecran : 14"" Full HD (1920 x 1080) 16:9, anti-reflets - Processeur :Intel Core 5-210H 10 Cores (up to 4.8 GHz, 12 Mo intel Smart Cache, 8Cores) - Système d'exploitation: FreeDos - Mémoire RAM : 8Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics avec Wi-Fi 6 , Bluetooth 5.4, 2x USB 3.2 Gen 1 Type-A, 2x USB 3.2 Gen 2 Type-C, 1x HDMI 1.4, 1x 3.5mm Combo Audio Jack, 1x RJ45 Gigabit Ethernet- Microphone et Haut-parleur intégré - Caméra HD 720p Avec obturateur de confidentialité - Clavier chiclet avec pavé numérique, Clavier antiéclaboussures - Couleur: Gris brumeux - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/338646-large_default/pc-portable-asus-expertbook-p1403cva-intel-core-5-210h-8go-512go-ssd.jpg"
"1769348841-585","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=7","Pc Portable Dell Pro 15 Essential PV15250 Intel Core i7 13Gén 8Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/95787-pc-portable-dell-pro-15-essential-pv15250-intel-core-i7-13gen-8go-512go-ssd.html","Pc Portable Dell Pro 15 Essential PV15250 Intel Core i7 13Gén 8Go 512Go SSD","1 749,000 DT","Pc Portable Dell Pro 15 Essential PV15250 - Écran : 15.6"" Full HD (1920 x 1080 pixels) IPS, 120H, antiéblouissement, 250 cd/m² - Processeur : Intel Core™ i7-1355U (Up to 5.00 GHz Turbo max, 12 Mo de mémoire cache, 10 Cores) - Système d'exploitation : Ubuntu - Mémoire RAM : 8 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel UHD Graphics avec Wi-Fi 6, Bluetooth -1x port USB 3.2 Gen 1, 1x port USB 2.0, 1x port USB-C® 3.2 Gen 1, 1 port USB-C® 3.2 Gen 1 DisplayPort 1.4, 1x port audio universel, 1x port HDMI 1.4, 1x port pour adaptateur secteur, 1x logement pour carte SD - Webcam FHD 1080P FHD - Clavier non rétroéclairé (AZERTY), français - Couleur : Noir Carbon - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/333481-large_default/pc-portable-dell-pro-15-essential-pv15250-intel-core-i7-13gen-8go-512go-ssd.jpg"
"1769348844-586","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=7","Pc Portable Asus Vivobook 15 X1502VA i5 13Gén 12Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-asus/95991-pc-portable-asus-vivobook-15-x1502va-i5-13gen-12go-512go-ssd-windows-11.html","Pc Portable Asus Vivobook 15 X1502VA i5 13Gén 12Go 512Go SSD Windows 11","1 739,000 DT","Asus Vivobook 15 X1502VA - Écran: 15,6 pouces FHD (1920x1080) - Processeur : Intel Core i5-13420H (jusqu'à 4,6 GHz, 12 Mo Mémoire cache, 8 cors) - Système d'exploitation : Windows 11 - Mémoire RAM : 12Go DDR4 - Disque Dur: 512Go SSD - Carte Graphique: Intel HD intégré avec WiFi 6E, Bluetooth 5.3, 1x USB 2.0 Type-A - 1x USB 3.2 Gen 1 Type-C - 2x USB 3.2 Gen 1 Type-A - 1 x HDMI 1.4 - 1x 3.5mm Combo Audio Jack - 1x DC-in - caméra 720p HD - Haut-parleur et microphone intégrés - Clavier chiclet - Couleur : Bleu - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/334828-large_default/pc-portable-asus-vivobook-15-x1502va-i5-13gen-12go-512go-ssd-windows-11.jpg"
"1769348850-587","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable HP 15-fd0095nk i5 13Gén 16Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-tunisie/85157-pc-portable-hp-15-fd0095nk-i5-13gen-16go-512go-ssd-windows-11.html","Pc Portable HP 15-fd0095nk i5 13Gén 16Go 512Go SSD Windows 11","1 729,000 DT","Pc Portable HP 15-fd0095nk - Écran : 15.6"" Full HD, (1920 x 1080) - Processeur : Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation : Windows 11 pro - Mémoire RAM : 16 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique :  Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Clavier Complet gris clair avec pavé numérique - Couleur : Silver - Garantie : 1 an","Les autres produits : Hp","https://spacenet.tn/257331-large_default/pc-portable-hp-15-fd0095nk-i5-13gen-16go-512go-ssd-windows-11.jpg"
"1769348858-588","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo IdeaPad Slim 3 15IRH10 I5 13Gén 16Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-tunisie/91764-pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13gen-16go-512go-ssd-windows-11.html","Pc Portable Lenovo IdeaPad Slim 3 15IRH10 I5 13Gén 16Go 512Go SSD Windows 11","1 729,000 DT","Pc Portable Lenovo IdeaPad Slim 3 15IRH10  - Ecran : 15,3"" WUXGA (1920 x 1200) IPS 300 nits antireflet,  45 % NTSC, 60 Hz - Processeur : Intel Core i5-13420H (Up to 4,6 GHz , 12 Mo de mémoire cache, 8 Cores) - Système d'exploitation : Windows 11- RAM : 16Go DDR5 - Disque Dur : 512Go SSD - Carte Graphique : Intel UHD intégrée avec Wifi 6, Bluetooth 5.2, 2x USB-A (USB 5 Gbit/s / USB 3.2 Gen 1) - 1x USB-C® (USB 5 Gbit/s / USB 3.2 Gen 1) avec USB PD 3.0 et DisplayPort - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3,5 mm)- 1x lecteur de carte - 1x connecteur d'alimentation - 2 Haut-parleurs stéréo 1,5 W x 2, Dolby Audio, 2 x microphones - Caméra HD 720p - Couleur : Bleu - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/301318-large_default/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13gen-16go-512go-ssd-windows-11.jpg"
"1769348861-589","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo ThinkBook 16 G6 AMD Ryzen 5 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portables-pro-tunisie/89322-pc-portable-lenovo-thinkbook-16-g6-amd-ryzen-5-8go-512go-ssd-windows-11.html","Pc Portable Lenovo ThinkBook 16 G6 AMD Ryzen 5 8Go 512Go SSD Windows 11 Pro","1 719,000 DT","Pc Portable Lenovo ThinkBook 16 G6 - Ecran : 16"" WUXGA, IPS - Processeur : AMD Ryzen 5 7530U (Up to 4,8 GHz Turbo max, 10 Mo de mémoire cache, 6-Cores) - Système d'exploitation : Windows 11 pro - Mémoire RAM : 8Go DDR4 - Disque Dur : 512Go SSD - Carte Graphique : AMD Readon Graphics avec Wifi 6, Bluetooth 5.1, 1x HDMI 2.1, 1x USB 3.2 Gen1 (10 Gbps) 2x USB 3.2 Gen 1 (5 Gbps), 1x USB-C 3.2, 1x RJ45, 1x prise combo casque/microphone (3,5 mm) - 2 Haut-parleurs stéréo 1,5 W x 2, Dolby Audio, 2 x microphones - Caméra FHD 1080p - Couleur : Gris - Garantie : 1 an","Les autres produits : Lenovo","https://spacenet.tn/283036-large_default/pc-portable-lenovo-thinkbook-16-g6-amd-ryzen-5-8go-512go-ssd-windows-11.jpg"
"1769348863-590","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Acer TravelMate P2 i3 11Gén 16Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/81887-pc-portable-acer-travelmate-p2-i3-11gen-12go-512go-ssd-windows-11-pro.html","Pc Portable Acer TravelMate P2 i3 11Gén 16Go 512Go SSD Windows 11 Pro","1 699,000 DT","Ecran : 15.6"" Full HD - Processeur : intel Core i3-1115G4 (Up To 4.10 GHz, 6 Mo Intel® Smart Cache, 2 cœurs) - Système d'exploitation: Windows 11 Pro - Mémoire RAM : 16 Go DDR4 - Disque Dur : 512Go SSD - Carte graphique: Intel HD Graphique - Wifi 6 - Bluetooth 5.1 - 1 x RJ-45, VGA, HDMI®, USB 3.2 Gen 1, USB 3.2,USB Type-C TM , Thunderbolt 4,  Lecteur de carte SD,  Prise casque micro - Couleur : Noir - Garantie : 1 an","Les autres produits : Acer","https://spacenet.tn/246992-large_default/pc-portable-acer-travelmate-p2-i3-11gen-12go-512go-ssd-windows-11-pro.jpg"
"1769348866-591","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Asus VivoBook 15 M1502YA Ryzen 7 16Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-asus/92248-pc-portable-asus-vivobook-15-m1502ya-ryzen-7-16go-512go-ssd-windows-11.html","Pc Portable Asus VivoBook 15 M1502YA Ryzen 7 16Go 512Go SSD Windows 11","1 689,000 DT","Pc Portable Asus VivoBook 15 M1502YA - Ecran : 15.6"" Full HD (1920 x 1080), 60 Hz - Processeur : AMD Ryzen 7 5825U (2 GHz up to 4.5 GHz Turbo max, 20 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 - Mémoire RAM :16 Go DDR4 - Disque Dur : 512 Go SSD M.2 NVMe - Carte Graphique : AMD Radeon™ Graphics avec Wi-Fi6E, Bluetooth 5.3, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combinée 3,5 mm, 1x Entrée CC - Microphone et Haut-parleur intégré - Caméra HD 720p Avec obturateur de confidentialité - Clavier chiclet avec pavé numérique  - Couleur: Bleu - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/306768-large_default/pc-portable-asus-vivobook-15-m1502ya-ryzen-7-16go-512go-ssd-windows-11.jpg"
"1769348869-592","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Asus VivoBook 15 M1502YA Ryzen 7 16Go 512Go SSD Windows 11","https://spacenet.tn/pc-portable-asus/92252-pc-portable-asus-vivobook-15-m1502ya-ryzen-7-16go-512go-ssd-windows-11.html","Pc Portable Asus VivoBook 15 M1502YA Ryzen 7 16Go 512Go SSD Windows 11","1 689,000 DT","Pc Portable Asus VivoBook 15 M1502YA - Ecran : 15.6"" Full HD (1920 x 1080), 60 Hz - Processeur : AMD Ryzen 7 5825U (2 GHz up to 4.5 GHz Turbo max, 20 Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 - Mémoire RAM : 16Go DDR4 - Disque Dur : 512 Go SSD M.2 NVMe - Carte Graphique : AMD Radeon™ Graphics avec Wi-Fi6E, Bluetooth 5.3, 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combinée 3,5 mm, 1x Entrée CC - Microphone et Haut-parleur intégré - Caméra HD 720p Avec obturateur de confidentialité - Clavier chiclet avec pavé numérique  - Couleur: Silver - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/306790-large_default/pc-portable-asus-vivobook-15-m1502ya-ryzen-7-16go-512go-ssd-windows-11.jpg"
"1769348871-593","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo V15 G5 IRL i5 13Gén 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/95732-pc-portable-lenovo-v15-g5-irl-i5-13gen-8go-512go-ssd-windows-11-pro.html","Pc Portable Lenovo V15 G5 IRL i5 13Gén 8Go 512Go SSD Windows 11 Pro","1 679,000 DT","Pc Portable Lenovo V15 G5 IRL - Ecran : 15.6"" FULL HD (1920 x 1080) TN 250 nits, antireflet, 45 % NTSC - Processeur : Intel Core i5-13420H(Up to 4,6 GHz , 12 Mo de mémoire cache, 8 Cœurs) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8Go DRR5 - Disque Dur : 512Go SSD - Carte Graphique : Intel UHD intégrée avec Wi-Fi 6, Bluetooth 5.2 - 2 ports USB-A (USB 5 Gbit/s / USB 3.2 Gen 1), 1 port USB-C (USB 5 Gbit/s / USB 3.2 Gen 1), avec alimentation USB (20 V uniquement) et DisplayPort 1.2, 1 port HDMI 1.4b, 1 prise combo casque/microphone (3,5 mm), 1 port Ethernet (RJ-45), 1 connecteur d'alimentation - 2x Haut-parleurs stéréo, 1,5 W  et microphone intégré - Caméra HD 720p avec obturateur de confidentialité - Couleur : Noir - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/336955-large_default/pc-portable-lenovo-v15-g5-irl-i5-13gen-8go-512go-ssd-windows-11-pro.jpg"
"1769348874-594","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo IdeaPad Slim 3 15IRH10 i5 13Gén 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/92350-pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13gen-8go-512go-ssd-windows-11-pro.html","Pc Portable Lenovo IdeaPad Slim 3 15IRH10 i5 13Gén 8Go 512Go SSD Windows 11 Pro","1 679,000 DT","Pc Portable Lenovo IdeaPad Slim 3 15IRH10 - Ecran : 15,3"" WUXGA (1920 x 1200) IPS 300 nits antireflet, 45 % NTSC, 60 Hz - Processeur : Intel Core i5-13420H (Up to 4,6 GHz, 12 Mo Intel Smart Cache, 8 cœurs) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8Go DDR5 - Disque Dur : 512Go SSD - Carte Graphique : Intel UHD intégrée avec Wifi 6, Bluetooth 5.2, 2x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4 - 1x prise combo casque/microphone (3,5 mm) - 1x lecteur de carte - 1x connecteur d'alimentation - 2 Haut-parleurs stéréo 1,5 W x 2, Dolby Audio, 2 x microphones - Caméra HD 720p - Couleur : Gris - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/336187-large_default/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13gen-8go-512go-ssd-windows-11-pro.jpg"
"1769348877-595","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable HP 15-fd0095nk i5 13Gén 8Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/79700-pc-portable-hp-15-fd0095nk-i5-13gen-8go-512go-ssd-windows-11.html","Pc Portable HP 15-fd0095nk i5 13Gén 8Go 512Go SSD Windows 11 Pro","1 679,000 DT","Pc Portable HP 15-fd0095nk - Écran :15.6"" Full HD, (1920 x 1080) - Processeur :Intel Core i5-1334U (Up to 4.60 GHz Turbo max, 12 Mo de mémoire cache, 10-Cores) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique :  Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x prise adaptateur secteur Smart Pin, 1x prise combinée casque/microphone - Clavier de grande taille avec pavé numérique - Clavier Complet gris clair avec pavé numérique - Couleur : Silver - Garantie : 1 an","Les autres produits : Hp","https://spacenet.tn/236358-large_default/pc-portable-hp-15-fd0095nk-i5-13gen-8go-512go-ssd-windows-11.jpg"
"1769348879-596","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo IdeaPad 3 15ABR8 AMD Ryzen 7 8Go 512Go SSD Gris Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/74679-pc-portable-lenovo-ideapad-3-15abr8-amd-ryzen-7-8go-512go-ssd-gris-w11.html","Pc Portable Lenovo IdeaPad 3 15ABR8 AMD Ryzen 7 8Go 512Go SSD Gris Windows 11 Pro","1 679,000 DT","Pc Portable Lenovo IdeaPad 3 15ABR8 - Écran : 15.6'' FHD (1920x1080) IPS 300nits Anti-éblouissement - Processeur : AMD Ryzen™ 7 7730U ( 2.0 Up To 4.5GHz, 16 Mo de mémoire cache, 8C / 16T) - Système D'exploitation : Windows 11 pro - Mémoire Ram : 8 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : AMD Radeon™ intégrée + Wi-Fi 6, Bluetooth - Lecteur d'empreintes digital - Couleur : Gris - Garantie : 2 ans","Les autres produits : Lenovo","https://spacenet.tn/272424-large_default/pc-portable-lenovo-ideapad-3-15abr8-amd-ryzen-7-8go-512go-ssd-gris-w11.jpg"
"1769348882-597","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Dell 16 DC16250 Core 5 16Go 512Go SSD","https://spacenet.tn/pc-portable-tunisie/94042-pc-portable-dell-16-dc16250-core-5-16go-512go-ssd.html","Pc Portable Dell 16 DC16250 Core 5 16Go 512Go SSD","1 675,000 DT","Pc Portable Dell 16 DC16250 - Écran : 16”, Full HD (1920 x 1200), 2K, antireflet, 300 nits, IPS - Processeur : Intel Core 5 120U (Up To 5.0 GHz, 10 Cœurs) - Système d'exploitation : Ubuntu - Mémoire RAM : 16 Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel Graphics intégrée avec Wifi 6 et Bluetooth 5.3, 2x ports USB 3.2 Gen 1, 1x port Type-C 3.2 Gen 2  avec Power Delivery 3.2, 1 HDMI 1.4, 1x prise audio universelle, 1x prise d'alimentation - 2 haut-parleurs accordés - Webcam HD 720p - Clavier Français rétroéclairé noir Carbone avec pavé numérique - Couleur : Noir - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/319290-large_default/pc-portable-dell-16-dc16250-core-5-16go-512go-ssd.jpg"
"1769348885-598","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Dell 15 DC15250 I5 13Gén 24Go 512Go SSD","https://spacenet.tn/pc-portable-tunisie/94771-pc-portable-dell-15-dc15250-i5-13gen-24go-512go-ssd.html","Pc Portable Dell 15 DC15250 I5 13Gén 24Go 512Go SSD","1 675,000 DT","Pc Portable Dell 15 DC15250 - Écran : 15.6”, Full HD (1920 x 1080), 120 Hz, IPS, antiéblouissement, 250 cd/m² - Processeur : Intel® Core™ i5-1334U (Up To 4.6 GHz, 12Mo de mémoire cache, 10 Cœurs) - Système d'exploitation : Ubuntu - Mémoire RAM : 24 Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel UHD Graphics intégrée avec Wifi 6 et Bluetooth 5.3 ,1x USB Type-A 2.0, 1x USB Type-A 3.2 Gen1, 1x USB Type-C 3.2, 1x HDMI 1.4, 1x Lecteur de cartes SD, 1x port jack 3.5mm Combo Jack, 1 logement pour carte SD - 2x Haut-parleurs stéréo 4 W - Webcam HD RVB 720p - Clavier Français AZERTY non Rétroéclairé - Couleur : Noir - Garantie : 1 an","Les autres produits : Dell","https://spacenet.tn/325149-large_default/pc-portable-dell-15-dc15250-i5-13gen-24go-512go-ssd.jpg"
"1769348887-599","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Acer Extensa 15 i5 11Gén 12Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/81847-pc-portable-acer-extensa-15-i5-11gen-12go-512go-ssd-windows-11-pro.html","Pc Portable Acer Extensa 15 i5 11Gén 12Go 512Go SSD Windows 11 Pro","1 669,000 DT","Pc Portable Acer Extensa 15 - Ecran : 15.6"" Full HD - Processeur :  Intel Core i5-1135G7 (2.4 GHz Up To 4.2 GHz, 6 Mo Intel® Smart Cache, 4 cœurs) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 12 Go DDR4 - Disque Dur : 512Go SSD - Carte graphique : Carte graphique NVIDIA GeForce MX350 (2 Go de mémoire dédiée) avec Wifi - Bluetooth - Ethernet(Rj-45), Port HDMI, 2x port USB 3.2 Gen 1, Prise casque/micro, 1 x port USB 2.0, Emplacement câble de sécurité - Couleur : Noir - Garantie : 1 an","Les autres produits : Acer","https://spacenet.tn/246765-large_default/pc-portable-acer-extensa-15-i5-11gen-12go-512go-ssd-windows-11-pro.jpg"
"1769348890-600","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Asus ExpertBook P1503 I5 13Gén 8Go 512Go SSD","https://spacenet.tn/pc-portable-asus/94244-pc-portable-asus-expertbook-p1503-i5-13gen-8go-512go-ssd.html","Pc Portable Asus ExpertBook P1503 I5 13Gén 8Go 512Go SSD","1 669,000 DT","Pc Portable Asus ExpertBook P1503 - Écran : 15.6""  Full HD (1920 x 1080) 16:9, anti-reflets - Processeur : Intel Core i5-13420H (Up to 4.6 GHz Turbo max, 12 Mo Mémoire cache, 8-Cores) - Système d'exploitation : Windows 11 Famille - Mémoire RAM : 8Go DDR5 - Disque Dur : 512 Go SSD - Carte Graphique : Intel UHD Graphics avec Wi-Fi 6 , Bluetooth 5.0, 2x USB 3.2 Type-A - 2x USB 3.2 Type-C - 1x HDMI 1.4 - 1x combo audio jack de 3.5 mm - 1x RJ45 Gigabit Etherne - Microphone et Haut-parleur intégré - Caméra HD 720p Avec obturateur de confidentialité - Clavier chiclet avec pavé numérique, Clavier antiéclaboussures - Couleur : Gris brumeux - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/320344-large_default/pc-portable-asus-expertbook-p1503-i5-13gen-8go-512go-ssd.jpg"
"1769348892-601","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Acer TravelMate P2 i3 11Gén 24Go 512Go SSD Windows 11 Pro","https://spacenet.tn/pc-portable-tunisie/81890-pc-portable-acer-travelmate-p2-i3-11gen-24go-512go-ssd-windows-11-pro.html","Pc Portable Acer TravelMate P2 i3 11Gén 24Go 512Go SSD Windows 11 Pro","1 669,000 DT","Ecran : 15.6"" Full HD - Processeur : intel Core i3-1115G4 (Up To 4.10 GHz, 6 Mo Intel® Smart Cache, 2 cœurs) - Système d'exploitation: Windows 11 Pro - Mémoire RAM : 24 Go DDR4 - Disque Dur : 512Go SSD - Carte graphique: Intel HD Graphique - Wifi 6 - Bluetooth 5.1 - 1 x RJ-45, VGA, HDMI®, USB 3.2 Gen 1, USB 3.2,USB Type-C TM , Thunderbolt 4,  Lecteur de carte SD,  Prise casque micro - Couleur : Noir - Garantie : 1 an","Les autres produits : Acer","https://spacenet.tn/247002-large_default/pc-portable-acer-travelmate-p2-i3-11gen-24go-512go-ssd-windows-11-pro.jpg"
"1769348896-602","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Asus Vivobook 15 X1502VA i5 13Gén 8Go 512Go Windows 11 Pro","https://spacenet.tn/pc-portable-asus/95361-pc-portable-asus-vivobook-15-x1502va-i5-13gen-8go-512go-windows-11-pro.html","Pc Portable Asus Vivobook 15 X1502VA i5 13Gén 8Go 512Go Windows 11 Pro","1 669,000 DT","Asus VivoBook 15 X1502VA  - Écran : 15.6"" FHD ,(1920 x 1080px), rétroéclairage LED,60 Hz, antireflet - Processeur : Intel Core i5-13420H (jusqu'à 4,6 GHz, 12 Mo Mémoire cache, 8 cors) - Système d'exploitation : Windows 11 Pro - Mémoire RAM : 8Go DDR4 - Disque Dur : 512 Go SSD - Carte Graphique : Intel UHD Graphics avec WiFi 6E, Bluetooth 5.3, 1x USB 2.0 Type-A - 1x USB 3.2 Gen 1 Type-C - 2x USB 3.2 Gen 1 Type-A - 1 x HDMI 1.4 - 1x 3.5mm Combo Audio Jack - 1x DC-in - Clavier chiclet avec touche numérique - Caméra HD 720p avec obturateur de confidentialité - Haut-parleur / Microphone intégré - Couleur : Bleu - Garantie : 1 an","Les autres produits : Asus","https://spacenet.tn/330194-large_default/pc-portable-asus-vivobook-15-x1502va-i5-13gen-8go-512go-windows-11-pro.jpg"
"1769348900-603","https://spacenet.tn/74-pc-portable-tunisie?srsltid=AfmBOorMB1j-GLpHJvYVRZqiTLgmSGRXpQSxsm6YB4lz85ZNYyBVsydT&page=6","Pc Portable Lenovo ThinkBook 16 G6 AMD Ryzen 5 8Go 512Go SSD","https://spacenet.tn/pc-portables-pro-tunisie/89321-pc-portable-lenovo-thinkbook-16-g6-amd-ryzen-5-8go-512go-ssd.html","Pc Portable Lenovo ThinkBook 16 G6 AMD Ryzen 5 8Go 512Go SSD","1 659,000 DT","Pc Portable Lenovo ThinkBook 16 G6 - Ecran : 16"" WUXGA, IPS - Processeur : AMD Ryzen 5 7530U (Up to 4,8 GHz Turbo max, 10 Mo de mémoire cache, 6-Cores) - Système d'exploitation : Freedos - Mémoire RAM : 8Go DDR4 - Disque Dur : 512Go SSD - Carte Graphique : AMD Readon Graphics avec Wifi 6, Bluetooth 5.1, 1x HDMI 2.1, 1x USB 3.2 Gen1 (10 Gbps) 2x USB 3.2 Gen 1 (5 Gbps), 1x USB-C 3.2, 1x RJ45, 1x prise combo casque/microphone (3,5 mm) - 2 Haut-parleurs stéréo 1,5 W x 2, Dolby Audio, 2 x microphones - Caméra FHD 1080p - Couleur : Gris - Garantie : 1 an","Les autres produits : Lenovo","https://spacenet.tn/283028-large_default/pc-portable-lenovo-thinkbook-16-g6-amd-ryzen-5-8go-512go-ssd.jpg"
